team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,touches,snap_share,rush_share,weighted_opp_share,total_touchdowns,fantasy_points,delta_touches,touches_3wk_avg,touches_7wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_game,rush_yoe_per_att,stacked_box_rate,catch_rate,rec_yards_per_target,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,draft_number_filled,is_undrafted
DAL,RB,Hunter Luepke,73,236,00-0038738,2,4,,,,,,,,,0,,0,,,,,0,0,1,1,0,5,0,0,0,0,6,0,0,0,0,0,0,0,-5.17,-0.46,0,0,0,40,40,26,GB,17,0.25,DAL,GB,80,-7,closed,matrixturf,,,2,0.25,0.038461538,4,0,0.6,2,0.666666667,0.5,0.166666667,0.176666667,0.165,0.011666667,0.2,0.15,0.05,0,0,0,6,0,0,0,0,0,43.5,1,7,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
DAL,RB,Hunter Luepke,73,236,00-0038738,2,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,DET,21,0.26,DET,DAL,74,3.5,dome,fieldturf,,,0,0.26,,0,0,0,0,0.333333333,1,-0.666666667,0.246666667,0.198571429,0.048095238,0.566666667,1.471428571,-0.904761905,0,0,0,0,0,0,0,0,0,38.75,1,3.5,4.72,19.77,5.38,0.850.23,19.15,2,0,275,1
DAL,RB,Hunter Luepke,73,236,00-0038738,2,1,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,PHI,8,0.13,PHI,DAL,44,8.5,outdoors,grass,75,11,0,0.13,,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,1,8.5,4.72,19.77,5.38,0.850.23,19.15,2,0,275,1
DAL,RB,Hunter Luepke,73,236,00-0038738,2,11,,,,,,,,,0,,0,,,,,0,0,3,1,0,10,0,3,0,36,5,0,0,0,0,0,0,0,15.26,2.27,0,-0.1,-0.01,33,33,31,LV,16,0.24,LV,DAL,49,-3.5,dome,grass,,,4,0.24,0.032258065,10,0,7.1,4,1.666666667,1.571428571,0.095238095,0.163333333,0.214285714,-0.050952381,2.433333333,2.842857143,-0.40952381,0,0.142857143,-0.142857143,5,0,0,0,1,12,22.75,0,3.5,4.72,19.77,5.38,0.850.23,19.15,2,0,275,1
DAL,RB,Hunter Luepke,73,236,00-0038738,2,5,,,,,,,,,0,,0,,,,,0,0,1,0,0,-5,0,1,0,10,0,0,0,0,0,0,0,0,4.45,0,0,-0.01,0,29,29,29,NYJ,20,0.33,NYJ,DAL,59,1.5,outdoors,fieldturf,82,3,1,0.33,0,3,0,2,-1,1,0.6,0.4,0.233333333,0.198,0.035333333,0.866666667,0.52,0.346666667,0,0,0,0,0,0,0,1,10,30.25,1,1.5,4.72,19.77,5.38,0.850.23,19.15,2,0,275,1
DAL,RB,Hunter Luepke,73,236,00-0038738,2,9,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,ARI,5,0.07,DAL,ARI,44,3.5,closed,matrixturf,,,0,0.07,,0,0,0,-1,0.666666667,1,-0.333333333,0.136666667,0.197142857,-0.06047619,0.5,1.828571429,-1.328571429,0,0.142857143,-0.142857143,0,0,0,0,0,0,20.25,0,3.5,4.79,22.54,4.08,1.080.31,20,2,0,275,1
DAL,RB,Hunter Luepke,73,236,00-0038738,2,13,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,KC,20,0.28,DAL,KC,59,-3.5,closed,matrixturf,,,0,0.28,,0,0,0,-1,1.666666667,1.285714286,0.380952381,0.24,0.2,0.04,2.933333333,2.714285714,0.219047619,0,0.142857143,-0.142857143,0,0,0,0,0,0,31.25,1,3.5,4.13,18.38,3.92,0.540.23,13.62,2,0,275,1
DEN,RB,Jaleel McLaughlin,67,183,00-0038794,2,6,,,,,,,,,0,,0,,,,,0,0,1,1,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,-6.56,-4.48,0,0,0,30,30,26,NYJ,6,0.1,NYJ,DEN,24,-7.5,outdoors,grass,59,6,2,0.1,0.038461538,4,0,0,0,2,2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,7.5,3.81,19.38,2.77,0.540.23,13.46,2,0,275,1
DEN,RB,Jaleel McLaughlin,67,183,00-0038794,2,11,,,,,,,,,0,,0,,,,,0,0,1,6,0,-6,0,1,0,-5,19,0,0,1,0,0,0,0,-9.63,-2.79,0,0,0.68,38,38,21,KC,8,0.13,DEN,KC,41,-3.5,outdoors,grass,70,6,7,0.13,0.285714286,9,1,8.4,5,4.5,4.5,0,0.115,0.115,0,4.2,4.2,0,0.5,0.5,0,3.166666667,0,0,0,1,-5,22.25,1,3.5,4.13,18.38,3.92,0.540.23,13.62,2,0,275,1
DEN,RB,Jaleel McLaughlin,67,183,00-0038794,2,13,,,,,,,,,0,,0,,,,,0,0,1,6,0,-2,0,1,0,6,24,0,0,0,0,0,0,0,-1.67,-3.91,0,0,-0.08,45,45,23,WAS,13,0.19,WAS,DEN,53,-6.5,outdoors,grass,40,13,7,0.19,0.260869565,9,0,4,0,5.333333333,5.333333333,0,0.14,0.14,0,4.133333333,4.133333333,0,0.333333333,0.333333333,0,4,0,0,0,1,6,23.25,0,6.5,3.81,19.38,2.77,0.540.23,13.46,2,0,275,1
DEN,RB,Jaleel McLaughlin,67,183,00-0038794,2,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,LV,10,0.14,LV,DEN,41,-8.5,dome,grass,,,0,0.14,,0,0,0,-7,4.666666667,4,0.666666667,0.153333333,0.14,0.013333333,4.133333333,3.1,1.033333333,0.333333333,0.25,0.083333333,0,0,0,0,0,0,16.25,0,8.5,3.81,19.38,2.77,0.540.23,13.46,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,8,,,,,,,,2.900655738,54.54545455,61,0.141041606,,,,,0,0,4,11,0,5,0,3,0,26,61,0,0,0,0,0,0,0,5.39,20.24,0,-0.52,-0.17,37,37,26,PIT,27,0.42,PIT,GB,60,-3,outdoors,grass,46,5,15,0.42,0.423076923,23,0,11.7,8,8.666666667,6.285714286,2.380952381,0.313333333,0.225714286,0.087619048,5.3,4.271428571,1.028571429,0,0,0,5.545454545,1.55145767,0.141041606,54.54545455,0.75,6.5,28.5,0,3,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,13,,,,,,,,,0,,0,,,,,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,-1.54,0,0,-0.04,30,30,30,DET,12,0.19,DET,GB,55,2.5,dome,fieldturf,,,4,0.19,0.133333333,4,0,1.4,-26,15.33333333,11.14285714,4.19047619,0.486666667,0.392857143,0.093809524,13.26666667,8.3,4.966666667,1,0.428571429,0.571428571,3.5,0,0,0,0,0,28.75,1,2.5,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,2,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,WAS,5,0.07,GB,WAS,45,3.5,outdoors,grass,65,7,0,0.07,,0,0,0,-1,0.5,0.5,0,0.055,0.055,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,20.75,0,3.5,4.55,24.54,3.69,0.850.23,20.62,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,10,,,,,,,,,0,,0,,,,,0,0,1,1,0,-1,0,1,0,2,2,0,0,0,0,0,0,0,-2.22,-2.87,0,0,0,36,36,27,PHI,14,0.21,GB,PHI,17,1.5,outdoors,grass,33,9,2,0.21,0.037037037,4,0,1.4,-6,8.333333333,7.571428571,0.761904762,0.316666667,0.285714286,0.030952381,5.266666667,4.8,0.466666667,0,0,0,2,0,0,0,1,2,7.75,0,1.5,4.38,23.23,3.69,0.770.31,20,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,1,,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-0.42,0,0,-0.01,22,22,25,DET,2,0.04,GB,DET,40,1.5,outdoors,grass,60,5,1,0.04,0.04,1,0,0.4,0,1,1,0,0.04,0.04,0,0.4,0.4,0,0,0,0,4,0,0,0,0,0,19.25,0,1.5,3.98,20.15,3.62,0.460.00,12.46,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,4,,,,,,,,,0,,0,,,,,0,0,3,8,0,-13,0,3,0,37,44,0,0,0,0,0,0,0,19.73,6.21,0,-0.06,-0.1,43,43,35,DAL,25,0.3,DAL,GB,80,-7,closed,matrixturf,,,11,0.3,0.228571429,17,0,11.1,5,5.666666667,4.5,1.166666667,0.2,0.16,0.04,4.533333333,3.5,1.033333333,0,0,0,5.5,0,0,0,1,12.33333333,36.5,0,7,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,12,,,,,,,,3.568971963,42.85714286,107,1.083704001,,,,,0,0,2,28,0,2,0,2,0,18,107,0,0,2,0,0,0,0,6.4,-13.81,0,0,0.23,22,22,42,MIN,37,0.56,GB,MIN,29,6.5,outdoors,grass,43,10,30,0.56,0.666666667,34,2,26.5,18,14.66666667,11.14285714,3.523809524,0.493333333,0.391428571,0.101904762,13.26666667,8.342857143,4.923809524,1,0.428571429,0.571428571,3.821428571,30.34371202,1.083704001,42.85714286,1,9,11.25,0,6.5,3.96,26.62,3.31,0.770.00,15.31,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,11,,,,,,,,3.8445,45.45454545,40,-0.655922433,,,,,0,0,1,11,0,1,0,1,0,9,40,0,0,1,0,0,0,0,2.85,-6.38,0,0,0.66,26,26,23,NYG,39,0.71,NYG,GB,47,-7.5,outdoors,fieldturf,55,17,12,0.71,0.47826087,14,1,11.9,10,7.333333333,8.428571429,-1.095238095,0.413333333,0.354285714,0.059047619,5.333333333,6.142857143,-0.80952381,0.333333333,0.142857143,0.19047619,3.636363636,-7.215146761,-0.655922433,45.45454545,1,9,19.75,0,7.5,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,9,,,,,,,,,0,,0,,,,,0,0,2,6,0,-11,0,1,0,1,16,0,0,0,0,0,0,0,-9.09,-8.6,0,-0.02,-0.41,37,37,25,CAR,21,0.32,GB,CAR,29,12.5,outdoors,grass,47,15,8,0.32,0.24,12,0,2.7,-7,10,7.285714286,2.714285714,0.36,0.265714286,0.094285714,5.633333333,4.6,1.033333333,0,0,0,2.666666667,0,0,0,0.5,0.5,8.25,0,12.5,4.87,21.69,4.77,0.920.15,18.31,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,6,,,,,,,,,0,,0,,,,,0,0,1,3,0,-5,0,1,0,-4,11,0,0,0,0,0,0,0,-9.7,-3.5,0,0,-0.01,26,26,33,CIN,11,0.18,GB,CIN,45,14,outdoors,grass,64,14,4,0.18,0.090909091,6,0,1.7,-7,7,4.4,2.6,0.236666667,0.164,0.072666667,5.1,3.14,1.96,0,0,0,3.666666667,0,0,0,1,-4,15.5,0,14,5.18,24.38,5.08,0.850.46,24.77,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,7,,,,,,,,,0,,0,,,,,0,0,1,6,0,-7,0,1,0,-2,17,0,0,0,0,0,0,0,-6.28,-10.98,0,0,-0.11,29,29,23,ARI,19,0.34,ARI,GB,50,-7,closed,grass,,,7,0.34,0.260869565,9,0,2.5,3,7.333333333,4.833333333,2.5,0.273333333,0.193333333,0.08,5.1,3.033333333,2.066666667,0,0,0,2.833333333,0,0,0,1,-2,21.5,0,7,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,3,,,,,,,,,0,,0,,,,,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,-3.17,0,0,-0.05,25,25,31,CLE,15,0.23,CLE,GB,23,-8.5,outdoors,grass,79,10,6,0.23,0.193548387,6,0,2.5,6,2.333333333,2.333333333,0,0.113333333,0.113333333,0,0.966666667,0.966666667,0,0,0,0,4.166666667,0,0,0,0,0,7.25,0,8.5,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
GB,RB,Emanuel Wilson,71,220,00-0038797,2,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CHI,8,0.15,GB,CHI,49,6.5,outdoors,grass,16,9,0,0.15,,0,0,0,-4,11.33333333,10.14285714,1.19047619,0.3,0.365714286,-0.065714286,9.3,7.942857143,1.357142857,0.666666667,0.428571429,0.238095238,0,0,0,0,0,0,21.25,0,6.5,4.93,20.92,3.92,0.620.23,16.62,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,9,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,MIN,0,0,DET,MIN,51,9.5,dome,fieldturf,,,0,0,,0,0,0,0,0,0.285714286,-0.285714286,0,0.011428571,-0.011428571,0,0.157142857,-0.157142857,0,0,0,0,0,0,0,0,0,20.75,0,9.5,3.96,26.62,3.31,0.770.00,15.31,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,5,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CIN,0,0,CIN,DET,61,-10.5,outdoors,fieldturf,84,7,0,0,,0,0,0,-2,0.666666667,0.4,0.266666667,0.026666667,0.016,0.010666667,0.366666667,0.22,0.146666667,0,0,0,0,0,0,0,0,0,25.25,0,10.5,3.98,20.15,3.62,0.460.00,12.46,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,6,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,KC,0,0,KC,DET,47,2.5,outdoors,grass,85,13,0,0,,0,0,0,0,0.666666667,0.333333333,0.333333333,0.023333333,0.013333333,0.01,0.366666667,0.183333333,0.183333333,0,0,0,0,0,0,0,0,0,24.75,1,2.5,3.98,20.15,3.62,0.460.00,12.46,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,3,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,BAL,1,0.01,BAL,DET,68,4.5,outdoors,grass,74,7,0,0.01,,0,0,0,0,0,0,0,0.003333333,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,1,4.5,3.98,20.15,3.62,0.460.00,12.46,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,DAL,2,0.03,DET,DAL,74,3.5,dome,fieldturf,,,0,0.03,,0,0,0,0,0,0,0,0.01,0.007142857,0.002857143,0,0,0,0,0,0,0,0,0,0,0,0,35.25,0,3.5,4.72,19.77,5.38,0.850.23,19.15,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,1,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,GB,0,0,GB,DET,40,1.5,outdoors,grass,60,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,1,1.5,3.98,20.15,3.62,0.460.00,12.46,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,12,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,NYG,0,0,DET,NYG,61,14,dome,fieldturf,,,0,0,,0,0,0,0,0,0.285714286,-0.285714286,0.006666667,0.012857143,-0.006190476,0,0.157142857,-0.157142857,0,0,0,0,0,0,0,0,0,23.5,0,14,6.1,20.54,5.15,0.920.31,22.38,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,13,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,GB,0,0,DET,GB,55,2.5,dome,fieldturf,,,0,0,,0,0,0,0,0,0,0,0.006666667,0.002857143,0.003809524,0,0,0,0,0,0,0,0,0,0,0,0,26.25,0,2.5,3.93,22.69,4.85,0.540.00,13.38,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,7,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,TB,0,0,DET,TB,33,6,dome,fieldturf,,,0,0,,0,0,0,0,0,0.285714286,-0.285714286,0,0.011428571,-0.011428571,0,0.157142857,-0.157142857,0,0,0,0,0,0,0,0,0,13.5,0,6,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,2,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,CHI,0,0,DET,CHI,73,6,dome,fieldturf,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,0,6,4.93,20.92,3.92,0.620.23,16.62,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,4,,,,,,,,,0,,0,,,,,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3.23,0,0,-0.01,27,27,29,CLE,4,0.07,DET,CLE,44,10,dome,fieldturf,,,2,0.07,0.068965517,2,0,1.1,2,0.666666667,0.5,0.166666667,0.026666667,0.02,0.006666667,0.366666667,0.275,0.091666667,0,0,0,5.5,0,0,0,0,0,17,0,10,3.92,22.69,4.31,0.540.15,15.15,2,0,275,1
DET,RB,Jacob Saylors,71,195,00-0038896,2,11,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,PHI,1,0.02,PHI,DET,25,2.5,outdoors,grass,45,15,0,0.02,,0,0,0,0,0,0.285714286,-0.285714286,0.006666667,0.014285714,-0.007619048,0,0.157142857,-0.157142857,0,0,0,0,0,0,0,0,0,13.75,1,2.5,3.98,20.15,3.62,0.460.00,12.46,2,0,275,1
ATL,RB,Carlos Washington,71,220,00-0038930,2,1,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,TB,0,0,ATL,TB,43,-1.5,closed,fieldturf,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.25,1,1.5,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,6,,,,,,,,,0,,0,,,,,0,0,0,6,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,-1.94,0,0,0.86,23,23,26,SF,12,0.23,TB,SF,49,3.5,outdoors,grass,82,10,6,0.23,0.230769231,6,1,8.5,0,4,2.166666667,1.833333333,0.146666667,0.08,0.066666667,3.8,1.933333333,1.866666667,0.333333333,0.166666667,0.166666667,4.166666667,0,0,0,0,0,22.75,0,3.5,4.24,20.38,5.77,0.540.23,15.46,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,7,,,,,,,,,0,,0,,,,,0,0,1,1,0,-6,0,1,0,2,4,0,0,0,0,0,0,0,-3.96,-0.62,0,-0.03,0,50,50,12,DET,7,0.1,DET,TB,33,6,dome,fieldturf,,,2,0.1,0.083333333,4,0,1.6,-4,4.666666667,2.142857143,2.523809524,0.18,0.082857143,0.097142857,4.333333333,1.885714286,2.447619048,0.333333333,0.142857143,0.19047619,4,0,0,0,1,2,19.5,1,6,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,5,,,,,,,,,0,,0,,,,,0,0,3,3,0,-12,0,3,0,-4,3,0,0,0,0,0,0,0,-18.49,-10.06,0,-0.07,-0.04,33,33,24,SEA,13,0.21,SEA,TB,73,3.5,outdoors,fieldturf,61,8,6,0.21,0.125,12,0,2.9,6,2,1.4,0.6,0.07,0.05,0.02,0.966666667,0.62,0.346666667,0,0,0,1,0,0,0,1,-1.333333333,38.25,1,3.5,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,12,,,,,,,,3.996428571,16.66666667,42,-0.515009479,,,,,0,0,2,12,0,4,0,1,0,4,42,0,0,0,0,0,0,0,-6.65,-8.48,0,-0.03,-0.03,34,34,29,LA,26,0.37,LA,TB,41,7,dome,matrixturf,,,14,0.37,0.413793103,18,0,5.6,-7,15.33333333,10.28571429,5.047619048,0.376666667,0.287142857,0.08952381,15.23333333,9.842857143,5.39047619,1,0.714285714,0.285714286,3.5,-6.180113744,-0.515009479,16.66666667,0.5,2,24,1,7,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,4,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,PHI,0,0,TB,PHI,56,-3.5,outdoors,grass,88,6,0,0,,0,0,0,0,0,0.25,-0.25,0.003333333,0.01,-0.006666667,0,0.05,-0.05,0,0,0,0,0,0,0,0,0,29.75,1,3.5,4.38,23.23,3.69,0.770.31,20,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,8,,,,,,,,4.792619048,25,42,1.061287852,,,,,0,0,0,12,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,-0.62,0,0,-0.79,24,24,29,NO,20,0.34,NO,TB,26,-4.5,dome,sportturf,,,12,0.34,0.413793103,12,1,10.2,10,6.666666667,3.714285714,2.952380952,0.223333333,0.127142857,0.096190476,6.766666667,3.314285714,3.452380952,0.666666667,0.285714286,0.380952381,3.5,12.73545422,1.061287852,25,0,0,10.75,0,4.5,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,NO,12,0.16,TB,NO,44,7.5,outdoors,grass,73,6,0,0.16,,0,0,0,-2,5.333333333,8.857142857,-3.523809524,0.226666667,0.268571429,-0.041904762,1.866666667,8.214285714,-6.347619048,0,0.571428571,-0.571428571,0,0,0,0,0,0,18.25,0,7.5,4.25,26.54,3.23,0.770.23,18.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,1,,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-2.71,0,0,0,32,32,23,ATL,2,0.03,ATL,TB,43,-1.5,closed,fieldturf,,,1,0.03,0.043478261,1,0,0.2,0,1,1,0,0.03,0.03,0,0.2,0.2,0,0,0,0,2,0,0,0,0,0,20.75,0,1.5,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,13,,,,,,,,,0,,0,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.96,0,0,0,28,28,27,ARI,9,0.15,TB,ARI,37,4.5,outdoors,grass,80,8,2,0.15,0.074074074,2,0,0,-12,12.33333333,9.714285714,2.619047619,0.32,0.278571429,0.041428571,13.2,9.428571429,3.771428571,1,0.714285714,0.285714286,0,0,0,0,0,0,16.25,0,4.5,4.79,22.54,4.08,1.080.31,20,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,2,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,HOU,1,0.01,HOU,TB,39,2.5,closed,astroturf,,,0,0.01,,0,0,0,-1,0.5,0.5,0,0.02,0.02,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,20.75,1,2.5,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,10,,,,,,,,,0,,0,,,,,0,0,2,9,0,-9,0,1,0,-2,53,0,0,0,0,0,0,0,-10.83,13.97,0,-0.01,-0.02,43,43,21,NE,22,0.32,TB,NE,51,2.5,outdoors,grass,82,11,11,0.32,0.428571429,15,0,6.1,-1,8.333333333,5.285714286,3.047619048,0.253333333,0.171428571,0.081904762,5.966666667,4.185714286,1.780952381,0.333333333,0.285714286,0.047619048,5.888888889,0,0,0,0.5,-1,24.25,0,2.5,3.68,18,5.31,0.230.08,10.85,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,3,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,NYJ,0,0,TB,NYJ,56,6.5,outdoors,grass,88,5,0,0,,0,0,0,0,0.333333333,0.333333333,0,0.013333333,0.013333333,0,0.066666667,0.066666667,0,0,0,0,0,0,0,0,0,0,24.75,0,6.5,4.37,25.69,3.38,1.150.31,21.77,2,0,275,1
TB,RB,Sean Tucker,70,210,00-0038951,2,11,,,,,,,,3.237358491,31.57894737,106,1.252828565,,,,,0,0,2,19,0,9,0,2,0,34,106,0,1,2,0,0,0,0,20.82,25.35,0,0.98,1.42,28,28,39,BUF,31,0.44,BUF,TB,76,6,outdoors,a_turf,38,20,21,0.44,0.487179487,25,3,34,10,14.66666667,8.285714286,6.380952381,0.366666667,0.234285714,0.132380952,16.76666667,9.042857143,7.723809524,1.333333333,0.714285714,0.619047619,5.578947368,23.80374274,1.252828565,31.57894737,1,17,41,1,6,4.23,18.46,4.54,0.690.31,17.85,2,0,275,1
CHI,RB,Roschon Johnson,72,227,00-0039021,2,10,115,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,NYG,0,0,CHI,NYG,44,4.5,outdoors,grass,33,10,0,0,,0,0,0,-1,0.666666667,0.333333333,0.333333333,0.02,0.01,0.01,0.566666667,0.283333333,0.283333333,0,0,0,0,0,0,0,0,0,19.75,0,4.5,6.1,20.54,5.15,0.920.31,22.38,2,0,115,0
